"time","area","vote1","vote2","vote3","vote4","vote5","vote6","vote7","open"
"2014-11-29 19:58:59",3,428594,394835,8481,0,0,0,0,950
"2014-11-29 19:59:59",3,435287,401989,8640,0,0,0,0,965
"2014-11-29 20:00:59",3,435287,401989,8640,0,0,0,0,965
"2014-11-29 20:01:59",3,435287,401989,8640,0,0,0,0,965
"2014-11-29 20:02:59",3,440197,407591,8769,0,0,0,0,976
"2014-11-29 20:03:59",3,440197,407591,8769,0,0,0,0,976
"2014-11-29 20:04:59",3,440197,407591,8769,0,0,0,0,976
"2014-11-29 20:05:59",3,444526,411695,8850,0,0,0,0,985
"2014-11-29 20:06:11",3,444526,411695,8850,0,0,0,0,985
"2014-11-29 20:06:59",3,444526,411695,8850,0,0,0,0,985
"2014-11-29 20:07:32",3,444526,411695,8850,0,0,0,0,985
"2014-11-29 20:07:59",3,444526,411695,8850,0,0,0,0,985
"2014-11-29 20:08:59",3,447197,414471,8923,0,0,0,0,990
"2014-11-29 20:09:59",3,447197,414471,8923,0,0,0,0,990
"2014-11-29 20:10:59",3,447197,414471,8923,0,0,0,0,990
"2014-11-29 20:11:59",3,453309,420736,9057,0,0,0,0,1004
"2014-11-29 20:12:59",3,453309,420736,9057,0,0,0,0,1004
"2014-11-29 20:13:17",3,453309,420736,9057,0,0,0,0,1004
"2014-11-29 20:13:59",3,453309,420736,9057,0,0,0,0,1004
"2014-11-29 20:14:59",3,457970,424832,9145,0,0,0,0,1015
"2014-11-29 20:15:59",3,457970,424832,9145,0,0,0,0,1015
"2014-11-29 20:16:59",3,457970,424832,9145,0,0,0,0,1015
"2014-11-29 20:17:00",3,457970,424832,9145,0,0,0,0,1015
"2014-11-29 20:17:59",3,458570,425566,9156,0,0,0,0,1017
"2014-11-29 20:18:59",3,458570,425566,9156,0,0,0,0,1017
"2014-11-29 20:19:22",3,458570,425566,9156,0,0,0,0,1017
"2014-11-29 20:19:59",3,458570,425566,9156,0,0,0,0,1017
"2014-11-29 20:20:59",3,461229,428524,9227,0,0,0,0,1023
"2014-11-29 20:21:59",3,461229,428524,9227,0,0,0,0,1023
"2014-11-29 20:22:59",3,461229,428524,9227,0,0,0,0,1023
"2014-11-29 20:23:59",3,465728,433163,9316,0,0,0,0,1033
"2014-11-29 20:24:59",3,465728,433163,9316,0,0,0,0,1033
"2014-11-29 20:25:59",3,465728,433163,9316,0,0,0,0,1033
"2014-11-29 20:26:59",3,469277,436775,9389,0,0,0,0,1040
"2014-11-29 20:27:59",3,469277,436775,9389,0,0,0,0,1040
"2014-11-29 20:28:59",3,469277,436775,9389,0,0,0,0,1040
"2014-11-29 20:29:59",3,471360,439398,9433,0,0,0,0,1045
"2014-11-29 20:30:59",3,471360,439398,9433,0,0,0,0,1045
"2014-11-29 20:31:59",3,471360,439398,9433,0,0,0,0,1045
"2014-11-29 20:32:59",3,474490,443355,9495,0,0,0,0,1052
"2014-11-29 20:33:59",3,474490,443355,9495,0,0,0,0,1052
"2014-11-29 20:34:59",3,474490,443355,9495,0,0,0,0,1052
"2014-11-29 20:35:59",3,475921,445012,9541,0,0,0,0,1055
"2014-11-29 20:36:59",3,475921,445012,9541,0,0,0,0,1055
"2014-11-29 20:37:59",3,475921,445012,9541,0,0,0,0,1055
"2014-11-29 20:38:59",3,479416,449348,9644,0,0,0,0,1063
"2014-11-29 20:39:59",3,479416,449348,9644,0,0,0,0,1063
"2014-11-29 20:40:42",3,479416,449348,9644,0,0,0,0,1063
"2014-11-29 20:40:59",3,479416,449348,9644,0,0,0,0,1063
"2014-11-29 20:41:59",3,481658,451648,9693,0,0,0,0,1067
"2014-11-29 20:42:59",3,481658,451648,9693,0,0,0,0,1067
"2014-11-29 20:43:59",3,481658,451648,9693,0,0,0,0,1067
"2014-11-29 20:44:46",3,482851,452948,9721,0,0,0,0,1070
"2014-11-29 20:44:59",3,482851,452948,9721,0,0,0,0,1070
"2014-11-29 20:45:59",3,482851,452948,9721,0,0,0,0,1070
"2014-11-29 20:46:48",3,482851,452948,9721,0,0,0,0,1070
"2014-11-29 20:46:59",3,482851,452948,9721,0,0,0,0,1070
"2014-11-29 20:47:59",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:48:59",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:49:51",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:49:59",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:50:59",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:51:59",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:52:59",3,483286,453605,9733,0,0,0,0,1071
"2014-11-29 20:53:59",3,484631,455068,9753,0,0,0,0,1074
"2014-11-29 20:54:59",3,484631,455068,9753,0,0,0,0,1074
"2014-11-29 20:55:59",3,484631,455068,9753,0,0,0,0,1074
"2014-11-29 20:56:59",3,484631,455068,9753,0,0,0,0,1074
"2014-11-29 20:59:00",3,484631,455068,9753,0,0,0,0,1074
"2014-11-29 20:59:59",3,485013,455557,9762,0,0,0,0,1075
"2014-11-29 21:00:01",3,485013,455557,9762,0,0,0,0,1075
"2014-11-29 21:00:59",3,485013,455557,9762,0,0,0,0,1075
"2014-11-29 21:01:59",3,485013,455557,9762,0,0,0,0,1075
"2014-11-29 21:03:59",3,485718,456822,9789,0,0,0,0,1077
"2014-11-29 21:04:59",3,485718,456822,9789,0,0,0,0,1077
"2014-11-29 21:05:59",3,485718,456822,9789,0,0,0,0,1077
"2014-11-29 21:06:59",3,485718,456822,9789,0,0,0,0,1077
"2014-11-29 21:07:59",3,485718,456822,9789,0,0,0,0,1077
"2014-11-29 21:08:59",3,486390,457265,9797,0,0,0,0,1078
"2014-11-29 21:09:59",3,486390,457265,9797,0,0,0,0,1078
"2014-11-29 21:10:11",3,486390,457265,9797,0,0,0,0,1078
"2014-11-29 21:10:59",3,486390,457265,9797,0,0,0,0,1078
"2014-11-29 21:11:12",3,486390,457265,9797,0,0,0,0,1078
"2014-11-29 21:11:59",3,488559,458951,9844,0,0,0,0,1081
"2014-11-29 21:12:59",3,488559,458951,9844,0,0,0,0,1081
"2014-11-29 21:13:14",3,488559,458951,9844,0,0,0,0,1081
"2014-11-29 21:13:59",3,488559,458951,9844,0,0,0,0,1081
"2014-11-29 21:14:15",3,488559,458951,9844,0,0,0,0,1081
"2014-11-29 21:14:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:15:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:16:17",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:16:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:17:18",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:17:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:18:19",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:18:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:19:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:20:21",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:20:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:21:22",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:21:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:22:23",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:22:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:23:24",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:23:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:24:25",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:24:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:25:26",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:25:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:26:27",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:26:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:27:28",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:27:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:28:29",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:28:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:29:30",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:29:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:30:31",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:30:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:31:32",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:31:59",3,489033,459404,9858,0,0,0,0,1082
"2014-11-29 21:32:33",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:32:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:33:34",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:33:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:34:35",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:34:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:35:36",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:35:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:36:37",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:36:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:37:38",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:37:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:38:39",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:38:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:39:40",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:39:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:40:41",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:40:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:41:42",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:41:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:42:43",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:42:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:43:44",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:43:59",3,490154,460616,9882,0,0,0,0,1084
"2014-11-29 21:44:45",3,490731,461257,9897,0,0,0,0,1085
"2014-11-29 21:44:59",3,490731,461257,9897,0,0,0,0,1085
"2014-11-29 21:45:46",3,490731,461257,9897,0,0,0,0,1085
"2014-11-29 21:45:59",3,490731,461257,9897,0,0,0,0,1085
"2014-11-29 21:46:47",3,490731,461257,9897,0,0,0,0,1085
"2014-11-29 21:46:59",3,490731,461257,9897,0,0,0,0,1085
"2014-11-29 21:47:48",3,491101,461241,9899,0,0,0,0,1085
"2014-11-29 21:47:59",3,491101,461241,9899,0,0,0,0,1085
"2014-11-29 21:48:49",3,491101,461241,9899,0,0,0,0,1085
"2014-11-29 21:48:59",3,491101,461241,9899,0,0,0,0,1085
"2014-11-29 21:49:59",3,491101,461241,9899,0,0,0,0,1085
"2014-11-29 21:50:59",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:51:59",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:52:59",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:53:57",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:53:59",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:54:59",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:55:59",3,491575,461694,9913,0,0,0,0,1086
"2014-11-29 21:56:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 21:57:00",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 21:57:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 21:58:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 21:59:02",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 21:59:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:00:03",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:00:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:01:07",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:01:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:02:08",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:03:09",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:03:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:04:10",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:04:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:05:11",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:05:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:06:12",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:06:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:07:13",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:07:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:08:14",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:08:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:09:15",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:09:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:10:16",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:10:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:11:17",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:11:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:12:18",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:12:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:13:19",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:13:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:14:20",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:14:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:15:21",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:15:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:16:22",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:16:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:17:23",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:17:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:18:24",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:18:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:19:25",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:19:59",3,492185,462437,9931,0,0,0,0,1087
"2014-11-29 22:20:26",3,492414,463133,9943,0,0,0,0,1088
