"time","area","vote1","vote2","vote3","vote4","vote5","vote6","vote7","open"
"2014-11-29 19:13:38",1,593,6086,966,744,3016,229853,324650,604
"2014-11-29 19:14:38",1,641,6504,1027,796,3212,244834,346336,643
"2014-11-29 19:15:38",1,641,6504,1027,796,3212,244834,346336,643
"2014-11-29 19:16:38",1,641,6504,1027,796,3212,244834,346336,643
"2014-11-29 19:17:38",1,684,6871,1094,840,3409,258639,365955,678
"2014-11-29 19:18:38",1,684,6871,1094,840,3409,258639,365955,678
"2014-11-29 19:19:38",1,684,6871,1094,840,3409,258639,365955,678
"2014-11-29 19:20:22",1,719,7211,1163,881,3596,272521,384956,712
"2014-11-29 19:20:38",1,719,7211,1163,881,3596,272521,384956,712
"2014-11-29 19:21:38",1,719,7211,1163,881,3596,272521,384956,712
"2014-11-29 19:22:38",1,719,7211,1163,881,3596,272521,384956,712
"2014-11-29 19:23:38",1,749,7587,1227,927,3771,287257,403392,747
"2014-11-29 19:24:38",1,749,7587,1227,927,3771,287257,403392,747
"2014-11-29 19:25:38",1,749,7587,1227,927,3771,287257,403392,747
"2014-11-29 19:26:38",1,791,7920,1281,972,3942,300558,421153,779
"2014-11-29 19:27:38",1,791,7920,1281,972,3942,300558,421153,779
"2014-11-29 19:28:38",1,791,7920,1281,972,3942,300558,421153,779
"2014-11-29 19:29:38",1,840,8346,1359,1016,4176,318259,445402,824
"2014-11-29 19:30:38",1,840,8346,1359,1016,4176,318259,445402,824
"2014-11-29 19:31:38",1,840,8346,1359,1016,4176,318259,445402,824
"2014-11-29 19:32:38",1,882,8787,1436,1063,4405,334113,467736,863
"2014-11-29 19:33:38",1,882,8787,1436,1063,4405,334113,467736,863
"2014-11-29 19:34:38",1,882,8787,1436,1063,4405,334113,467736,863
"2014-11-29 19:35:34",1,937,9179,1487,1109,4602,348383,488843,899
"2014-11-29 19:35:38",1,937,9179,1487,1109,4602,348383,488843,899
"2014-11-29 19:36:38",1,937,9179,1487,1109,4602,348383,488843,899
"2014-11-29 19:37:38",1,937,9179,1487,1109,4602,348383,488843,899
"2014-11-29 19:38:38",1,978,9488,1544,1147,4748,360258,505299,928
"2014-11-29 19:39:38",1,978,9488,1544,1147,4748,360258,505299,928
"2014-11-29 19:40:38",1,978,9488,1544,1147,4748,360258,505299,928
"2014-11-29 19:41:38",1,1013,9987,1613,1191,4975,378782,530578,971
"2014-11-29 19:42:38",1,1013,9987,1613,1191,4975,378782,530578,971
"2014-11-29 19:42:52",1,1013,9987,1613,1191,4975,378782,530578,971
"2014-11-29 19:43:38",1,1013,9987,1613,1191,4975,378782,530578,971
"2014-11-29 19:44:13",1,1047,10228,1650,1236,5120,389037,546187,998
"2014-11-29 19:44:38",1,1047,10228,1650,1236,5120,389037,546187,998
"2014-11-29 19:45:15",1,1047,10228,1650,1236,5120,389037,546187,998
"2014-11-29 19:45:38",1,1047,10228,1650,1236,5120,389037,546187,998
"2014-11-29 19:46:38",1,1047,10228,1650,1236,5120,389037,546187,998
"2014-11-29 19:47:36",1,1078,10641,1714,1282,5341,405269,566832,1036
"2014-11-29 19:47:38",1,1078,10641,1714,1282,5341,405269,566832,1036
"2014-11-29 19:48:38",1,1078,10641,1714,1282,5341,405269,566832,1036
"2014-11-29 19:49:38",1,1078,10641,1714,1282,5341,405269,566832,1036
"2014-11-29 19:49:58",1,1108,10951,1759,1323,5514,418237,583933,1068
"2014-11-29 19:50:38",1,1108,10951,1759,1323,5514,418237,583933,1068
"2014-11-29 19:51:38",1,1108,10951,1759,1323,5514,418237,583933,1068
"2014-11-29 19:52:38",1,1108,10951,1759,1323,5514,418237,583933,1068
"2014-11-29 19:53:38",1,1137,11171,1804,1359,5664,429272,597380,1095
"2014-11-29 19:54:38",1,1137,11171,1804,1359,5664,429272,597380,1095
"2014-11-29 19:55:38",1,1137,11171,1804,1359,5664,429272,597380,1095
"2014-11-29 19:56:38",1,1171,11510,1864,1403,5840,442310,615091,1126
"2014-11-29 19:57:38",1,1171,11510,1864,1403,5840,442310,615091,1126
"2014-11-29 19:58:38",1,1171,11510,1864,1403,5840,442310,615091,1126
"2014-11-29 19:59:38",1,1196,11753,1906,1443,5979,452363,630056,1151
"2014-11-29 20:00:06",1,1196,11753,1906,1443,5979,452363,630056,1151
"2014-11-29 20:00:38",1,1196,11753,1906,1443,5979,452363,630056,1151
"2014-11-29 20:01:38",1,1196,11753,1906,1443,5979,452363,630056,1151
"2014-11-29 20:02:38",1,1219,11912,1944,1456,6060,457720,638472,1165
"2014-11-29 20:03:38",1,1219,11912,1944,1456,6060,457720,638472,1165
"2014-11-29 20:04:38",1,1219,11912,1944,1456,6060,457720,638472,1165
"2014-11-29 20:05:10",1,1253,12167,1986,1490,6208,466710,651736,1188
"2014-11-29 20:05:38",1,1253,12167,1986,1490,6208,466710,651736,1188
"2014-11-29 20:06:38",1,1253,12167,1986,1490,6208,466710,651736,1188
"2014-11-29 20:07:38",1,1253,12167,1986,1490,6208,466710,651736,1188
"2014-11-29 20:08:38",1,1277,12424,2031,1521,6373,477466,666176,1214
"2014-11-29 20:09:38",1,1277,12424,2031,1521,6373,477466,666176,1214
"2014-11-29 20:10:38",1,1277,12424,2031,1521,6373,477466,666176,1214
"2014-11-29 20:11:38",1,1312,12763,2080,1554,6512,489491,682914,1243
"2014-11-29 20:12:16",1,1312,12763,2080,1554,6512,489491,682914,1243
"2014-11-29 20:12:38",1,1312,12763,2080,1554,6512,489491,682914,1243
"2014-11-29 20:13:38",1,1312,12763,2080,1554,6512,489491,682914,1243
"2014-11-29 20:14:38",1,1330,12931,2119,1570,6607,496677,693692,1261
"2014-11-29 20:15:38",1,1330,12931,2119,1570,6607,496677,693692,1261
"2014-11-29 20:16:38",1,1330,12931,2119,1570,6607,496677,693692,1261
"2014-11-29 20:17:38",1,1357,13194,2156,1602,6757,506695,707444,1285
"2014-11-29 20:18:38",1,1357,13194,2156,1602,6757,506695,707444,1285
"2014-11-29 20:19:38",1,1357,13194,2156,1602,6757,506695,707444,1285
"2014-11-29 20:20:38",1,1385,13428,2210,1631,6874,515132,719820,1307
"2014-11-29 20:21:38",1,1385,13428,2210,1631,6874,515132,719820,1307
"2014-11-29 20:22:38",1,1385,13428,2210,1631,6874,515132,719820,1307
"2014-11-29 20:23:38",1,1409,13656,2239,1658,6972,523821,730818,1327
"2014-11-29 20:24:38",1,1409,13656,2239,1658,6972,523821,730818,1327
"2014-11-29 20:25:38",1,1409,13656,2239,1658,6972,523821,730818,1327
"2014-11-29 20:26:38",1,1424,13868,2268,1678,7064,531626,741307,1346
"2014-11-29 20:27:38",1,1424,13868,2268,1678,7064,531626,741307,1346
"2014-11-29 20:29:38",1,1434,14010,2288,1690,7128,536990,749758,1359
"2014-11-29 20:30:38",1,1434,14010,2288,1690,7128,536990,749758,1359
"2014-11-29 20:31:38",1,1434,14010,2288,1690,7128,536990,749758,1359
"2014-11-29 20:32:38",1,1444,14145,2311,1707,7201,541937,757011,1371
"2014-11-29 20:33:38",1,1444,14145,2311,1707,7201,541937,757011,1371
"2014-11-29 20:34:26",1,1444,14145,2311,1707,7201,541937,757011,1371
"2014-11-29 20:34:38",1,1444,14145,2311,1707,7201,541937,757011,1371
"2014-11-29 20:35:26",1,1466,14294,2339,1721,7266,547827,765378,1385
"2014-11-29 20:35:38",1,1466,14294,2339,1721,7266,547827,765378,1385
"2014-11-29 20:36:34",1,1466,14294,2339,1721,7266,547827,765378,1385
"2014-11-29 20:37:34",1,1466,14294,2339,1721,7266,547827,765378,1385
"2014-11-29 20:37:38",1,1466,14294,2339,1721,7266,547827,765378,1385
"2014-11-29 20:38:35",1,1487,14503,2370,1734,7376,555659,776426,1404
"2014-11-29 20:38:38",1,1487,14503,2370,1734,7376,555659,776426,1404
"2014-11-29 20:39:36",1,1487,14503,2370,1734,7376,555659,776426,1404
"2014-11-29 20:39:38",1,1487,14503,2370,1734,7376,555659,776426,1404
"2014-11-29 20:40:37",1,1487,14503,2370,1734,7376,555659,776426,1404
"2014-11-29 20:40:38",1,1487,14503,2370,1734,7376,555659,776426,1404
"2014-11-29 20:41:38",1,1501,14610,2388,1746,7428,559551,782906,1414
"2014-11-29 20:42:38",1,1501,14610,2388,1746,7428,559551,782906,1414
"2014-11-29 20:42:39",1,1501,14610,2388,1746,7428,559551,782906,1414
"2014-11-29 20:43:38",1,1501,14610,2388,1746,7428,559551,782906,1414
"2014-11-29 20:43:40",1,1501,14610,2388,1746,7428,559551,782906,1414
"2014-11-29 20:44:38",1,1506,14692,2400,1755,7464,562501,787432,1421
"2014-11-29 20:44:41",1,1506,14692,2400,1755,7464,562501,787432,1421
"2014-11-29 20:45:38",1,1506,14692,2400,1755,7464,562501,787432,1421
"2014-11-29 20:45:42",1,1506,14692,2400,1755,7464,562501,787432,1421
"2014-11-29 20:46:38",1,1506,14692,2400,1755,7464,562501,787432,1421
"2014-11-29 20:46:43",1,1506,14692,2400,1755,7464,562501,787432,1421
"2014-11-29 20:47:38",1,1522,14826,2426,1772,7547,568013,795640,1435
"2014-11-29 20:47:44",1,1522,14826,2426,1772,7547,568013,795640,1435
"2014-11-29 20:48:38",1,1522,14826,2426,1772,7547,568013,795640,1435
"2014-11-29 20:48:45",1,1522,14826,2426,1772,7547,568013,795640,1435
"2014-11-29 20:49:38",1,1522,14826,2426,1772,7547,568013,795640,1435
"2014-11-29 20:49:46",1,1522,14826,2426,1772,7547,568013,795640,1435
"2014-11-29 20:50:38",1,1531,14923,2436,1782,7601,571972,801244,1445
"2014-11-29 20:50:47",1,1531,14923,2436,1782,7601,571972,801244,1445
"2014-11-29 20:51:38",1,1531,14923,2436,1782,7601,571972,801244,1445
"2014-11-29 20:51:48",1,1531,14923,2436,1782,7601,571972,801244,1445
"2014-11-29 20:52:38",1,1531,14923,2436,1782,7601,571972,801244,1445
"2014-11-29 20:52:49",1,1531,14923,2436,1782,7601,571972,801244,1445
"2014-11-29 20:53:38",1,1542,15077,2479,1800,7693,578012,809537,1459
"2014-11-29 20:53:50",1,1542,15077,2479,1800,7693,578012,809537,1459
"2014-11-29 20:54:38",1,1542,15077,2479,1800,7693,578012,809537,1459
"2014-11-29 20:54:51",1,1542,15077,2479,1800,7693,578012,809537,1459
"2014-11-29 20:55:38",1,1542,15077,2479,1800,7693,578012,809537,1459
"2014-11-29 20:55:52",1,1542,15077,2479,1800,7693,578012,809537,1459
"2014-11-29 20:56:38",1,1548,15168,2494,1818,7741,581881,813934,1468
"2014-11-29 20:56:53",1,1548,15168,2494,1818,7741,581881,813934,1468
"2014-11-29 20:57:38",1,1548,15168,2494,1818,7741,581881,813934,1468
"2014-11-29 20:57:54",1,1548,15168,2494,1818,7741,581881,813934,1468
"2014-11-29 20:58:38",1,1548,15168,2494,1818,7741,581881,813934,1468
"2014-11-29 20:58:55",1,1548,15168,2494,1818,7741,581881,813934,1468
"2014-11-29 20:59:38",1,1555,15248,2508,1825,7787,584632,817697,1475
"2014-11-29 20:59:56",1,1555,15248,2508,1825,7787,584632,817697,1475
"2014-11-29 21:00:38",1,1555,15248,2508,1825,7787,584632,817697,1475
"2014-11-29 21:00:57",1,1555,15248,2508,1825,7787,584632,817697,1475
"2014-11-29 21:01:38",1,1555,15248,2508,1825,7787,584632,817697,1475
"2014-11-29 21:01:58",1,1564,15331,2522,1833,7835,587984,822191,1483
"2014-11-29 21:02:38",1,1564,15331,2522,1833,7835,587984,822191,1483
"2014-11-29 21:02:59",1,1564,15331,2522,1833,7835,587984,822191,1483
"2014-11-29 21:03:38",1,1564,15331,2522,1833,7835,587984,822191,1483
"2014-11-29 21:04:00",1,1564,15331,2522,1833,7835,587984,822191,1483
"2014-11-29 21:04:38",1,1564,15331,2522,1833,7835,587984,822191,1483
"2014-11-29 21:05:01",1,1566,15369,2527,1836,7846,589098,824122,1486
"2014-11-29 21:05:38",1,1566,15369,2527,1836,7846,589098,824122,1486
"2014-11-29 21:06:02",1,1566,15369,2527,1836,7846,589098,824122,1486
"2014-11-29 21:06:38",1,1566,15369,2527,1836,7846,589098,824122,1486
"2014-11-29 21:07:03",1,1566,15369,2527,1836,7846,589098,824122,1486
"2014-11-29 21:07:38",1,1566,15369,2527,1836,7846,589098,824122,1486
"2014-11-29 21:08:04",1,1567,15387,2535,1837,7854,589859,825424,1488
"2014-11-29 21:08:38",1,1567,15387,2535,1837,7854,589859,825424,1488
"2014-11-29 21:09:05",1,1567,15387,2535,1837,7854,589859,825424,1488
"2014-11-29 21:09:38",1,1567,15387,2535,1837,7854,589859,825424,1488
"2014-11-29 21:10:06",1,1567,15387,2535,1837,7854,589859,825424,1488
"2014-11-29 21:10:38",1,1567,15387,2535,1837,7854,589859,825424,1488
"2014-11-29 21:11:07",1,1575,15476,2546,1852,7893,593146,829410,1495
"2014-11-29 21:11:38",1,1575,15476,2546,1852,7893,593146,829410,1495
"2014-11-29 21:12:08",1,1575,15476,2546,1852,7893,593146,829410,1495
"2014-11-29 21:12:38",1,1575,15476,2546,1852,7893,593146,829410,1495
"2014-11-29 21:13:09",1,1575,15476,2546,1852,7893,593146,829410,1495
"2014-11-29 21:13:38",1,1575,15476,2546,1852,7893,593146,829410,1495
"2014-11-29 21:14:10",1,1578,15519,2549,1858,7910,594847,830814,1498
"2014-11-29 21:14:38",1,1578,15519,2549,1858,7910,594847,830814,1498
"2014-11-29 21:15:11",1,1578,15519,2549,1858,7910,594847,830814,1498
"2014-11-29 21:15:38",1,1578,15519,2549,1858,7910,594847,830814,1498
"2014-11-29 21:16:12",1,1578,15519,2549,1858,7910,594847,830814,1498
"2014-11-29 21:16:38",1,1578,15519,2549,1858,7910,594847,830814,1498
"2014-11-29 21:17:13",1,1583,15570,2565,1866,7941,597563,833951,1504
"2014-11-29 21:17:38",1,1583,15570,2565,1866,7941,597563,833951,1504
"2014-11-29 21:18:14",1,1583,15570,2565,1866,7941,597563,833951,1504
"2014-11-29 21:18:38",1,1583,15570,2565,1866,7941,597563,833951,1504
"2014-11-29 21:19:15",1,1583,15570,2565,1866,7941,597563,833951,1504
"2014-11-29 21:19:38",1,1583,15570,2565,1866,7941,597563,833951,1504
"2014-11-29 21:20:16",1,1585,15604,2569,1867,7957,599079,835613,1507
"2014-11-29 21:20:38",1,1585,15604,2569,1867,7957,599079,835613,1507
"2014-11-29 21:21:17",1,1585,15604,2569,1867,7957,599079,835613,1507
"2014-11-29 21:21:38",1,1585,15604,2569,1867,7957,599079,835613,1507
"2014-11-29 21:22:18",1,1585,15604,2569,1867,7957,599079,835613,1507
"2014-11-29 21:22:38",1,1585,15604,2569,1867,7957,599079,835613,1507
"2014-11-29 21:23:19",1,1586,15629,2573,1870,7964,600364,837334,1510
"2014-11-29 21:23:38",1,1586,15629,2573,1870,7964,600364,837334,1510
"2014-11-29 21:24:38",1,1586,15629,2573,1870,7964,600364,837334,1510
"2014-11-29 21:25:21",1,1586,15629,2573,1870,7964,600364,837334,1510
"2014-11-29 21:25:38",1,1586,15629,2573,1870,7964,600364,837334,1510
"2014-11-29 21:26:22",1,1592,15667,2583,1872,7976,601829,839177,1513
"2014-11-29 21:26:38",1,1592,15667,2583,1872,7976,601829,839177,1513
"2014-11-29 21:27:23",1,1592,15667,2583,1872,7976,601829,839177,1513
"2014-11-29 21:27:38",1,1592,15667,2583,1872,7976,601829,839177,1513
"2014-11-29 21:28:24",1,1592,15667,2583,1872,7976,601829,839177,1513
"2014-11-29 21:28:38",1,1592,15667,2583,1872,7976,601829,839177,1513
"2014-11-29 21:29:25",1,1595,15712,2590,1876,8003,603769,842293,1518
"2014-11-29 21:29:38",1,1595,15712,2590,1876,8003,603769,842293,1518
"2014-11-29 21:30:26",1,1595,15712,2590,1876,8003,603769,842293,1518
"2014-11-29 21:30:38",1,1595,15712,2590,1876,8003,603769,842293,1518
"2014-11-29 21:31:27",1,1595,15712,2590,1876,8003,603769,842293,1518
"2014-11-29 21:31:38",1,1595,15712,2590,1876,8003,603769,842293,1518
"2014-11-29 21:32:28",1,1603,15739,2596,1881,8012,604435,843797,1520
"2014-11-29 21:32:38",1,1603,15739,2596,1881,8012,604435,843797,1520
"2014-11-29 21:33:29",1,1603,15739,2596,1881,8012,604435,843797,1520
"2014-11-29 21:33:38",1,1603,15739,2596,1881,8012,604435,843797,1520
"2014-11-29 21:34:30",1,1603,15739,2596,1881,8012,604435,843797,1520
"2014-11-29 21:34:38",1,1603,15739,2596,1881,8012,604435,843797,1520
"2014-11-29 21:35:31",1,1606,15766,2596,1884,8028,605398,845379,1522
"2014-11-29 21:35:38",1,1606,15766,2596,1884,8028,605398,845379,1522
"2014-11-29 21:36:32",1,1606,15766,2596,1884,8028,605398,845379,1522
"2014-11-29 21:36:38",1,1606,15766,2596,1884,8028,605398,845379,1522
"2014-11-29 21:37:33",1,1606,15766,2596,1884,8028,605398,845379,1522
"2014-11-29 21:38:34",1,1608,15780,2598,1885,8033,605573,846235,1523
"2014-11-29 21:39:35",1,1608,15780,2598,1885,8033,605573,846235,1523
"2014-11-29 21:39:38",1,1608,15780,2598,1885,8033,605573,846235,1523
"2014-11-29 21:40:37",1,1608,15780,2598,1885,8033,605573,846235,1523
"2014-11-29 21:40:38",1,1608,15780,2598,1885,8033,605573,846235,1523
"2014-11-29 21:41:38",1,1611,15798,2602,1890,8041,606628,847330,1525
"2014-11-29 21:42:38",1,1611,15798,2602,1890,8041,606628,847330,1525
"2014-11-29 21:42:39",1,1611,15798,2602,1890,8041,606628,847330,1525
"2014-11-29 21:43:38",1,1611,15798,2602,1890,8041,606628,847330,1525
"2014-11-29 21:43:40",1,1611,15798,2602,1890,8041,606628,847330,1525
"2014-11-29 21:44:38",1,1614,15812,2603,1895,8046,607065,848024,1526
"2014-11-29 21:44:41",1,1614,15812,2603,1895,8046,607065,848024,1526
"2014-11-29 21:45:38",1,1614,15812,2603,1895,8046,607065,848024,1526
"2014-11-29 21:45:42",1,1614,15812,2603,1895,8046,607065,848024,1526
"2014-11-29 21:46:38",1,1614,15812,2603,1895,8046,607065,848024,1526
"2014-11-29 21:46:43",1,1614,15812,2603,1895,8046,607065,848024,1526
"2014-11-29 21:47:38",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:47:44",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:48:38",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:48:45",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:49:38",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:49:46",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:50:38",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:50:47",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:51:38",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:51:48",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:52:38",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:52:49",1,1619,15854,2613,1901,8064,608382,850967,1530
"2014-11-29 21:53:38",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:53:51",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:54:38",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:54:51",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:55:38",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:55:52",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:56:38",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:56:53",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:57:38",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:57:54",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:58:38",1,1620,15859,2614,1902,8066,608554,851813,1531
"2014-11-29 21:58:55",1,1620,15859,2614,1902,8066,608554,851813,1531
